transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_74d8baf9,CUST_73649,374154676300398,2024-10-14 12:05:14.085859+00:00,Gas,local,Truck Stop,628.55,SGD,Singapore,Unknown City,medium,Gold Credit,False,Edge,web,d0cd6d60bcbff26ba17a09d9f70fd655,177.34.142.127,0,False,12,False,"{'num_transactions': 145, 'total_amount': 5427004.524593423, 'unique_merchants': 76, 'unique_countries': 12, 'max_single_amount': 1955297.3284519035}",False
TX_8ab39028,CUST_31125,4895133333728086,2024-10-15 16:29:03.338531+00:00,Grocery,online,Walmart Grocery,396.95,USD,USA,Philadelphia,medium,Premium Debit,False,Android App,mobile,0d422bb6c676e17450398ff8de3d0836,101.45.80.186,0,False,16,False,"{'num_transactions': 495, 'total_amount': 16241129.466197038, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1873576.0456734234}",False
TX_5f7c0acc,CUST_66987,5260667299784710,2024-10-09 22:11:05.457831+00:00,Healthcare,pharmacy,CVS Pharmacy,8.66,BRL,Brazil,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,90baaf99c7b10d0ecf5089660b4a8cb5,72.251.246.61,1,False,22,False,"{'num_transactions': 274, 'total_amount': 7204404.352261991, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 1153112.6496210657}",True
TX_81fac77f,CUST_23606,4806060557256676,2024-10-10 07:00:58.675045+00:00,Education,supplies,University Bookstore,199821.93,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Edge,web,4fd260a6329c2eb87dc90af863aec721,114.200.68.22,0,False,7,False,"{'num_transactions': 405, 'total_amount': 70444211.20737064, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 3253865.914549103}",False
TX_a538130d,CUST_32054,4260213316923305,2024-10-24 16:32:20.871571+00:00,Gas,major,Chevron,5215.5,MXN,Mexico,Unknown City,medium,Basic Credit,False,iOS App,mobile,791ea9ded2c98c5f4c62523beb0390f7,51.68.60.127,1,False,16,False,"{'num_transactions': 135, 'total_amount': 4463110.79962709, 'unique_merchants': 77, 'unique_countries': 11, 'max_single_amount': 897630.8243399187}",False
TX_e74592c5,CUST_29935,6646744673039558,2024-10-09 08:09:54.284691+00:00,Travel,airlines,United Airlines,197525.53,JPY,Japan,Unknown City,medium,Premium Debit,False,Chrome,web,9d5c8763c032955df63d308d988d3338,136.147.18.194,0,True,8,False,"{'num_transactions': 716, 'total_amount': 53067217.40144585, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 6202390.219591136}",False
TX_5a6fb319,CUST_51092,5011705051814879,2024-10-19 02:53:03.736758+00:00,Grocery,online,Instacart,35967.3,JPY,Japan,Unknown City,medium,Premium Debit,False,iOS App,mobile,725a35d97a5a49072dd9ebb242d8569f,7.212.179.191,0,False,2,True,"{'num_transactions': 273, 'total_amount': 17041808.362704974, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1775685.2172008667}",False
TX_19fde6c9,CUST_96447,370514477318846,2024-10-11 23:24:49.538546+00:00,Education,supplies,University Bookstore,84084.17,JPY,Japan,Unknown City,medium,Platinum Credit,False,Safari,web,28b83ced5f0d211587b2845890dad2a1,149.23.186.97,0,False,23,False,"{'num_transactions': 307, 'total_amount': 21062287.255683877, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 1669327.184786037}",False
TX_40b19018,CUST_17829,4024492887301540,2024-10-27 12:27:25.711872+00:00,Retail,online,Shopify Store,17142.21,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,2e77c427201184424e03e9fa57a2ae56,16.211.42.255,0,False,12,True,"{'num_transactions': 2, 'total_amount': 31265.099040627836, 'unique_merchants': 2, 'unique_countries': 1, 'max_single_amount': 17142.211415191523}",False
TX_accace48,CUST_40900,374117142564228,2024-10-16 03:54:45.662964+00:00,Education,online,MasterClass,173.92,EUR,France,Unknown City,medium,Basic Debit,False,iOS App,mobile,9f3e834e8472a4878acb0efd90912e90,214.212.230.215,0,False,3,False,"{'num_transactions': 362, 'total_amount': 9164674.030711211, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 919109.4659736789}",False
TX_9f028c34,CUST_73932,4367132641806211,2024-10-26 04:22:54.980189+00:00,Travel,transport,Enterprise Rent-A-Car,2101.06,BRL,Brazil,Unknown City,medium,Gold Credit,False,Firefox,web,9b8ac608e9d133cd29833f0eabbc960f,251.179.40.190,1,True,4,True,"{'num_transactions': 156, 'total_amount': 2141734.797868222, 'unique_merchants': 78, 'unique_countries': 12, 'max_single_amount': 331653.7470642892}",True
TX_43dd8dda,CUST_85405,4624273092507889,2024-10-11 16:24:57.416798+00:00,Retail,online,AliExpress,3361.43,EUR,Germany,Unknown City,medium,Premium Debit,False,Chrome,web,7745a4c187c090d441fd7416bd67e058,220.192.189.170,1,False,16,False,"{'num_transactions': 1137, 'total_amount': 41753032.3985298, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2936206.408897217}",True
TX_a5733960,CUST_25322,4760773849429588,2024-10-01 20:50:45.451724+00:00,Education,online,Skillshare,263123.39,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Chrome,web,7d57aa8db18c941708543f55c0b73c6d,135.10.191.122,0,False,20,False,"{'num_transactions': 1136, 'total_amount': 340003109.22207046, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1774756.3823599198}",False
TX_7acc5f3a,CUST_14955,6050596067999584,2024-10-16 05:27:46.595439+00:00,Travel,airlines,Southwest,613737.37,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Firefox,web,7fb05acd1d9a4e38a620d1d403d94ace,219.133.173.134,0,True,5,False,"{'num_transactions': 513, 'total_amount': 58587804.41214846, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 991273.0045011044}",False
TX_4083cb60,CUST_56417,379777452138460,2024-10-21 19:50:03.966914+00:00,Grocery,online,Amazon Fresh,319273.21,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,d5ebe3074055b6ba78807853bcab62ec,177.225.175.26,0,False,19,False,"{'num_transactions': 374, 'total_amount': 152903002.04120857, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1221916.165487359}",False
TX_ad728284,CUST_24767,4443496545913953,2024-10-02 06:45:15.111932+00:00,Education,online,MasterClass,1359.62,EUR,Germany,Unknown City,medium,Platinum Credit,False,Firefox,web,3e2639acc1bff6d6a539f906da417765,108.34.43.179,1,False,6,False,"{'num_transactions': 183, 'total_amount': 56883868.92347374, 'unique_merchants': 77, 'unique_countries': 11, 'max_single_amount': 682350.9534686005}",True
TX_dd6a6038,CUST_49299,4556798513331545,2024-10-21 12:46:01.516323+00:00,Restaurant,casual,TGI Fridays,1406.67,AUD,Australia,Unknown City,medium,Platinum Credit,False,Chrome,web,df4795d8a527bab7f5e37170725032f1,211.5.164.237,0,False,12,False,"{'num_transactions': 149, 'total_amount': 6486074.552312256, 'unique_merchants': 78, 'unique_countries': 12, 'max_single_amount': 1036071.1029316986}",False
TX_3dc22e9e,CUST_76269,6670203309424410,2024-10-05 14:18:35.261547+00:00,Travel,airlines,Delta,1819.19,AUD,Australia,Unknown City,medium,Platinum Credit,False,Edge,web,201f161cecefff07e40034581e58219f,216.58.101.101,0,True,14,True,"{'num_transactions': 1474, 'total_amount': 49678112.54448554, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2430430.4540651753}",False
TX_29efde16,CUST_15638,6940232251527585,2024-10-13 20:58:24.278104+00:00,Retail,online,Newegg,11087.6,BRL,Brazil,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,146752eba7698621c5bda79aa1d4ffbc,7.35.192.16,1,False,20,True,"{'num_transactions': 750, 'total_amount': 28316586.51319154, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 5866102.347570126}",True
TX_350e39b1,CUST_69688,4693201893043313,2024-10-15 08:21:25.137459+00:00,Retail,physical,Nike Store,36574.7,RUB,Russia,Unknown City,medium,Premium Debit,False,Safari,web,5b69c09c2816a7b4dec77e5cc6eed545,160.224.82.236,0,False,8,False,"{'num_transactions': 419, 'total_amount': 27588946.178267844, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 3988427.172718261}",False
TX_958687e4,CUST_99427,5927360373798468,2024-10-07 20:57:12.154554+00:00,Entertainment,streaming,Disney+,29620.14,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Chrome,web,895e0467522b8119f885a2aaa59dbe57,113.45.182.50,1,True,20,False,"{'num_transactions': 422, 'total_amount': 7962174.438036201, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 718752.5432463662}",False
TX_576003e9,CUST_70213,378595604693039,2024-10-16 23:58:16.791867+00:00,Education,online,MasterClass,2360.61,BRL,Brazil,Unknown City,medium,Premium Debit,False,Safari,web,cd47694e9c17162b0394270bfe3c1c03,155.214.129.206,0,False,23,False,"{'num_transactions': 587, 'total_amount': 14880522.475810677, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3100357.094620701}",False
TX_48c985cb,CUST_21485,6206627571403806,2024-10-29 05:45:24.483179+00:00,Education,online,edX,34627.16,JPY,Japan,Unknown City,medium,Premium Debit,False,Android App,mobile,12c92f6d444925d5e77f11eade95e46e,24.22.163.132,0,False,5,False,"{'num_transactions': 84, 'total_amount': 8927372.168682644, 'unique_merchants': 56, 'unique_countries': 11, 'max_single_amount': 4125747.2911652573}",False
TX_e9751e0a,CUST_75927,4238469238196839,2024-10-02 17:31:38.247095+00:00,Retail,online,eBay,4755.01,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Android App,mobile,d692fa6bad4b07cf0c18558b01a5a59b,109.231.9.152,0,False,17,False,"{'num_transactions': 27, 'total_amount': 340050.90989096335, 'unique_merchants': 25, 'unique_countries': 5, 'max_single_amount': 112588.1325118702}",False
TX_91d3a4d8,CUST_85903,6915284279124813,2024-10-03 10:18:40.570699+00:00,Gas,major,BP,9182.65,MXN,Mexico,Unknown City,medium,Premium Debit,False,Edge,web,289f5cf3a94d70fb02ca6fafe013af02,253.88.124.145,0,False,10,False,"{'num_transactions': 622, 'total_amount': 16344672.394742718, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2229484.481004456}",False
TX_3ea220cb,CUST_73222,4337839684552653,2024-10-30 04:18:56.052526+00:00,Grocery,physical,Kroger,1156.67,AUD,Australia,Unknown City,medium,Platinum Credit,False,Edge,web,3bc2f4a9f593fe43b8ae620ab8c0c2a0,167.80.159.204,0,False,4,False,"{'num_transactions': 30, 'total_amount': 541359.6133445841, 'unique_merchants': 25, 'unique_countries': 7, 'max_single_amount': 190444.52831863004}",False
TX_014df618,CUST_86891,5365841450897009,2024-10-21 17:06:17.866193+00:00,Travel,hotels,Hyatt,217852.21,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Android App,mobile,3c4daf9ce297e36796a3bb396e4a1537,240.88.122.25,0,True,17,False,"{'num_transactions': 333, 'total_amount': 47658935.77644942, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 2778056.872663458}",False
TX_88dad6b1,CUST_84855,377881612268829,2024-10-09 13:37:33.493463+00:00,Gas,local,Local Gas Station,18574.98,RUB,Russia,Unknown City,medium,Basic Credit,False,iOS App,mobile,13bdbcc236bbf384e48f0ce8820b610c,191.53.200.152,0,False,13,False,"{'num_transactions': 726, 'total_amount': 27772568.82136022, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2028361.9413232706}",False
TX_4dd5f81d,CUST_15928,4898279623337331,2024-10-02 07:55:43.305730+00:00,Retail,online,Newegg,562.13,EUR,France,Unknown City,medium,Gold Credit,False,Firefox,web,c40d12051049c3e97480a587c0a21bd9,136.127.17.18,0,False,7,False,"{'num_transactions': 666, 'total_amount': 19313146.33101418, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1254134.7096046524}",False
TX_49806278,CUST_89567,6595658987241539,2024-10-11 01:38:03.016352+00:00,Education,online,Skillshare,163579.52,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,9c6b11137575ca10aaf17c457496413b,20.117.18.25,1,False,1,False,"{'num_transactions': 611, 'total_amount': 19082672.114504073, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1560101.8806682574}",True
TX_4db7ea36,CUST_23979,4518185323542833,2024-10-04 18:51:20.910254+00:00,Healthcare,medical,Lab Corp,243.11,USD,USA,San Antonio,medium,Basic Credit,False,Safari,web,7f37aa3c986f18744c244bbb9c1f2b0f,223.253.121.189,0,False,18,False,"{'num_transactions': 639, 'total_amount': 27054243.75723141, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3903921.226076146}",False
TX_e2e0f018,CUST_32119,5579129804701750,2024-10-03 23:16:42.350028+00:00,Retail,online,Wayfair,2015.51,AUD,Australia,Unknown City,medium,Platinum Credit,False,Edge,web,5965ece4cc45d3844fb9007022bfbbee,60.31.197.75,0,False,23,False,"{'num_transactions': 189, 'total_amount': 5668425.366738301, 'unique_merchants': 87, 'unique_countries': 10, 'max_single_amount': 2147837.0370361875}",False
TX_077c855d,CUST_79343,375170178387161,2024-10-29 12:53:49.916136+00:00,Retail,online,Amazon,66440.71,JPY,Japan,Unknown City,medium,Gold Credit,False,Android App,mobile,ed2ade240e1fe93228d9d8cd41c53b46,90.6.98.30,1,False,12,False,"{'num_transactions': 43, 'total_amount': 1074035.596204306, 'unique_merchants': 34, 'unique_countries': 8, 'max_single_amount': 72683.80425741701}",False
TX_f25a476d,CUST_75179,4269786700180112,2024-10-11 19:30:37.771985+00:00,Retail,physical,Macy's,2496.46,SGD,Singapore,Unknown City,medium,Basic Debit,True,NFC Payment,pos,3ff16f44526a516e8b7daf86daa6cede,7.100.234.20,1,False,19,False,"{'num_transactions': 436, 'total_amount': 6179435.02871602, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 596811.3168614546}",True
TX_f9a9dc93,CUST_62570,4365131168097743,2024-10-27 04:30:58.262903+00:00,Entertainment,events,LiveNation,30337.38,MXN,Mexico,Unknown City,medium,Premium Debit,False,Firefox,web,4ce76ebed5e6c586ab3bcd31afc841e2,116.1.246.220,1,True,4,True,"{'num_transactions': 0, 'total_amount': 30337.377027355, 'unique_merchants': 0, 'unique_countries': 0, 'max_single_amount': 30337.377027355}",True
TX_cf6b68f9,CUST_84195,4426451523639261,2024-10-17 12:38:35.261041+00:00,Retail,physical,IKEA,446.07,AUD,Australia,Unknown City,medium,Basic Credit,False,iOS App,mobile,b573563136c6be6f5c95b7f4d35becf5,200.19.101.212,0,False,12,False,"{'num_transactions': 491, 'total_amount': 12374470.06433272, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1647661.602422249}",False
TX_f8ee955c,CUST_71657,6450894211525421,2024-10-30 20:53:43.988082+00:00,Grocery,physical,Trader Joe's,222.7,EUR,France,Unknown City,medium,Basic Debit,False,Firefox,web,304660789bd0afa88940e1aa97243b45,117.196.207.178,0,False,20,False,"{'num_transactions': 5, 'total_amount': 1541.3339093460095, 'unique_merchants': 5, 'unique_countries': 2, 'max_single_amount': 597.9347441137014}",False
TX_7b93777e,CUST_72515,4137213740289779,2024-10-25 03:25:16.523485+00:00,Travel,airlines,Emirates,31490.47,BRL,Brazil,Unknown City,medium,Gold Credit,False,Firefox,web,dfb6d6ff71b1dced2c74b723b406d68c,191.223.94.122,0,True,3,False,"{'num_transactions': 140, 'total_amount': 2584747.4137363266, 'unique_merchants': 78, 'unique_countries': 12, 'max_single_amount': 573450.057614251}",True
TX_7485a3a6,CUST_19795,5279626380780598,2024-10-22 12:04:20.107024+00:00,Healthcare,medical,Urgent Care,26159.9,RUB,Russia,Unknown City,medium,Premium Debit,False,Android App,mobile,545b24d967fce1a4671f77c98e134edc,212.216.29.29,0,False,12,False,"{'num_transactions': 245, 'total_amount': 12573516.747000003, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 1743457.1370770538}",False
TX_fbda0769,CUST_66987,5260667299784710,2024-10-10 01:53:40.457639+00:00,Gas,major,BP,467.26,USD,USA,Dallas,medium,Premium Debit,False,Chrome,web,628149ab67cb26ee591dca4489bc346f,185.19.130.199,0,False,1,False,"{'num_transactions': 272, 'total_amount': 7203975.756363423, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 1153112.6496210657}",False
TX_943f8d1e,CUST_12279,5326414001102671,2024-10-19 06:00:37.450898+00:00,Travel,hotels,Sheraton,980.04,CAD,Canada,Unknown City,medium,Gold Credit,False,Chrome,web,34c19f9af372ad3eb94413870550d01c,47.73.174.52,0,True,6,True,"{'num_transactions': 312, 'total_amount': 6744548.924235789, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1661536.7667166216}",False
TX_7e37c32e,CUST_79407,6310622795822306,2024-10-29 01:27:35.669119+00:00,Grocery,physical,Publix,431.99,SGD,Singapore,Unknown City,medium,Premium Debit,False,Android App,mobile,f65fc6fc95443f0b4ebe6a61ef31f69b,110.72.90.192,1,False,1,False,"{'num_transactions': 78, 'total_amount': 3255742.889722191, 'unique_merchants': 51, 'unique_countries': 8, 'max_single_amount': 1783313.947733578}",False
TX_cf2e4d83,CUST_97873,4048498866412325,2024-10-13 12:41:56.068348+00:00,Gas,major,Mobil,292.07,CAD,Canada,Unknown City,medium,Basic Credit,False,Safari,web,ad4658ca0b3bbfd98cca544c05e38a3d,69.107.121.166,0,False,12,True,"{'num_transactions': 318, 'total_amount': 11216840.420432115, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 2785877.2012136145}",False
TX_aa267483,CUST_32713,4659363133964997,2024-09-30 14:00:55.016014+00:00,Grocery,online,Amazon Fresh,1592.02,EUR,France,Unknown City,medium,Basic Credit,True,Chip Reader,pos,337db14b83e364fa35dc22a36f66a559,70.66.187.219,1,False,14,False,"{'num_transactions': 1665, 'total_amount': 40540773.1592979, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1334125.9343891665}",True
TX_a1debfdc,CUST_61640,6767413299168497,2024-10-18 18:12:54.363503+00:00,Restaurant,fast_food,Wendy's,712.44,BRL,Brazil,Unknown City,medium,Gold Credit,False,Firefox,web,ffd9a6f174ae1ce75d3181a47eb194e0,188.86.74.54,0,False,18,False,"{'num_transactions': 44, 'total_amount': 1832062.2734088388, 'unique_merchants': 36, 'unique_countries': 4, 'max_single_amount': 954566.6874809474}",False
TX_9b3dfd47,CUST_96053,5509254850242858,2024-10-14 05:22:18.306390+00:00,Entertainment,gaming,Nintendo eShop,383.55,GBP,UK,Unknown City,medium,Gold Credit,False,Edge,web,b5a0b55cbde1272e49c0337828c8e910,117.235.93.234,0,True,5,False,"{'num_transactions': 222, 'total_amount': 5473010.399156283, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 954916.8729545203}",False
TX_603964a5,CUST_85337,4104680568874800,2024-10-28 09:40:08.716730+00:00,Gas,local,Local Gas Station,184.71,GBP,UK,Unknown City,medium,Premium Debit,False,Safari,web,4ad8f739512a5dd4bbdcb9ceb542a314,14.204.132.13,0,False,9,False,"{'num_transactions': 76, 'total_amount': 1650598.855789984, 'unique_merchants': 56, 'unique_countries': 9, 'max_single_amount': 861418.0164593874}",False
TX_ef3e275c,CUST_47879,4794604649811529,2024-10-06 09:51:38.242364+00:00,Restaurant,fast_food,Wendy's,172.45,BRL,Brazil,Unknown City,medium,Basic Credit,False,Firefox,web,232046bb4249f2518545a1d34f7ca365,120.154.74.148,1,False,9,True,"{'num_transactions': 492, 'total_amount': 53392719.82821166, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2770498.074485367}",True
